"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_normmean","garagearea_normmean","grlivarea_normmean","totalbsmtsf_normmean","saleprice_normmean"
710,NULL,7162,408,904,876,109900,1,-0.04582520238808277,-0.11519662747365053,-0.02969385467345246,-0.0986268516739494
711,56,4130,0,729,270,52000,-0.048116295780913164,-0.33355439843885853,-0.14816573071404238,-0.1288755240678878,-0.1790323509101666
713,40,4671,472,1228,1228,189000,-0.10291081632885837,-0.0006912108507061847,-0.05415668776001074,0.02791661995829877,0.011219003068447494
715,NULL,13517,475,1479,725,130500,1,0.0014244450026083429,-0.006869573969505838,-0.05440743896150483,-0.07001971377643516
720,69,9920,300,971,971,128500,-0.0035957478357076865,-0.12198881310740577,-0.10257417080447193,-0.014145573167724143,-0.07279710580532003
725,86,13286,768,1698,1698,320000,0.0546234302464841,0.20805350000966052,0.03438890379989883,0.10483969688137569,0.19313818096040694
727,NULL,21695,540,1680,880,222000,1,0.04726365515775644,0.03099779603802996,-0.029039190189000738,0.057045971545047966
731,39,5389,608,1616,1595,236500,-0.10633547386310495,0.09521852116621907,0.018940523995829506,0.08798208640674395,0.07718206375446332
732,73,9590,438,1146,868,187500,0.010102882301278615,-0.024668643854937496,-0.06960506756408007,-0.031003183642355894,0.009135959046783836
733,75,11404,541,2031,1153,222500,0.016952197369771764,0.04796887377552795,0.09712439739447307,0.015641660874829048,0.05774031955226919
735,NULL,8978,300,948,948,108000,1,-0.12198881310740577,-0.10690725294463771,-0.017909893953321526,-0.10126537410139003
738,72,10463,800,1801,893,239900,0.006678224767032039,0.2306204957783488,0.05379357599281519,-0.026911530614532653,0.08190363020356761
740,65,9313,572,1728,864,190000,-0.017294377972693988,0.06983065092644473,0.040040750069680296,-0.031657848126807615,0.012607699082889933
742,65,6768,288,912,912,142000,-0.017294377972693988,-0.13045143652066388,-0.11368946846837547,-0.02380187431338699,-0.054049709610347114
744,70,12886,480,1464,520,175000,-0.0001710903014611113,0.004950538091465889,-0.009695497104396569,-0.08795899378965541,-0.008222741133746644
745,41,5395,462,1337,1337,180000,-0.0994861587946118,-0.007743397028421277,-0.03362164631313809,0.0457562271596081,-0.001279261061534452
746,NULL,8963,831,2715,1142,299800,1,0.2524822729292656,0.2259864923454904,0.013841333542586822,0.16508652146866967
747,NULL,8795,554,2256,952,236000,1,0.05713671580655757,0.13951324441783403,-0.017255229468869808,0.07648771574724211
748,65,11700,864,2640,1240,265979,-0.017294377972693988,0.2757544873157254,0.21185687667103673,0.029880613411653923,0.11811943356421198
749,59,10593,527,1720,1720,260400,-0.03784232317817344,0.03809581312672682,0.03853359106440524,0.10844035154586014,0.1103718984996376
753,79,9236,576,1494,1479,217000,0.030650827506758068,0.07265152539753077,-0.004043650834615106,0.06899681635764411,0.050102491472835776
757,68,10769,578,1768,866,212000,-0.007020405369954262,0.07406196263307378,0.04757654509605558,-0.03133051588458175,0.04315901140062358
758,NULL,11616,440,1386,672,158900,1,-0.023258206619394477,-0.02439029740582837,-0.06308174338049011,-0.030580746966269907
250,NULL,159000,389,2144,1444,277000,1,-0.059224356125741444,0.11841301834398324,0.06326850211869157,0.1334242523393821
760,65,12257,752,2531,1318,290000,-0.017294377972693988,0.1967700021253164,0.1913218352241641,0.042646570858462435,0.1514773005271338
427,NULL,12800,569,1644,1518,275000,1,0.06771499507313021,0.024215580514292203,0.07537979508104836,0.13064686031049721
272,73,39104,439,1363,1385,241500,0.010102882301278615,-0.023963425237165988,-0.028723379545994156,0.05361220097302872,0.08412554382667552
765,30,9549,481,1494,1494,270000,-0.13715739167132412,0.005655756709237398,-0.004043650834615106,0.07145180817433805,0.12370338023828502
766,75,14587,592,1506,1498,264132,0.016952197369771764,0.08393502328187491,-0.001782912326702522,0.07210647265878976,0.11555451202553679
768,75,12508,423,1750,983,160000,0.016952197369771764,-0.035246923121510135,0.0441854373341867,-0.012181579714368989,-0.029053181350383223
771,NULL,7252,576,858,858,134900,1,0.07265152539753077,-0.1238627917539821,-0.03263984485348519,-0.06390945131288843
777,86,11210,865,1614,1614,221500,0.0546234302464841,0.2764597059334969,0.01856373424451074,0.0910917427078896,0.056351623537826745
778,100,13350,440,894,864,142500,0.10256863572593615,-0.023258206619394477,-0.11708057623024434,-0.031657848126807615,-0.0533553616031259
784,NULL,9101,602,1110,1097,165500,1,0.09098720945959,-0.07638728308781782,0.006476358092504989,-0.021415353270949813
788,76,10142,618,2084,956,233000,0.02037685490401834,0.10227070734393415,0.10710932580442031,-0.016600564984418087,0.07232162770391479
790,NULL,12205,444,2087,832,187500,1,-0.02043733214830844,0.10767451043139846,-0.03689516400242136,0.009135959046783836
792,NULL,11333,539,1062,1029,146800,1,0.046558436539984926,-0.08543023711946816,-0.004652938143174226,-0.047383968741023415
793,92,9920,455,2013,1117,269790,0.07517137545196355,-0.01267992735282184,0.09373328963260419,0.009749680514763581,0.12341175407525211
268,60,8400,240,2192,720,179500,-0.03441766564392686,-0.16430193017369632,0.12745597237563358,-0.05522576956706948,-0.0019736090687556716
795,NULL,10832,409,1895,712,194500,1,-0.04511998377031126,0.0715026943047971,-0.05653509853597292,0.018856831147880906
806,91,12274,554,1428,1417,227680,0.07174671791771697,0.05713671580655757,-0.016477712628134324,0.058849516848642466,0.06493376490708101
817,NULL,11425,275,1008,1008,137000,1,-0.13961927855169348,-0.09560356040507478,-0.008089926686545748,-0.06099318968255931
818,NULL,13265,857,1689,1568,271000,1,0.2708179569913248,0.032693349918964394,0.08356310113669484,0.12509207625272745
820,44,6371,484,1358,1358,224000,-0.08921218619187207,0.007771412562551925,-0.029665353924291066,0.04919321570297962,0.05982336357393284
821,72,7226,595,1640,798,183000,0.006678224767032039,0.08605067913518945,0.023462001011654673,-0.04245981212026097,0.0028868269817928635
823,NULL,12394,433,1733,847,225000,1,-0.028194736943795044,0.04098272444797721,-0.03444017218572742,0.061212059588375285
828,65,8529,527,1434,1454,189000,-0.017294377972693988,0.03809581312672682,-0.01534734337417803,0.06490516332982087,0.011219003068447494
831,80,11900,458,1392,1392,166000,0.03407548504100464,-0.010564271499507312,-0.023259928151872077,0.05475786382081923,-0.02072100526372859
833,44,9548,613,1829,941,237000,-0.08921218619187207,0.09874461425507661,0.059068632511277884,-0.019055556801112032,0.07787641176168454
841,NULL,12155,400,1482,672,140000,1,-0.05146695133025485,-0.006304389342527692,-0.06308174338049011,-0.05682710163923199
845,100,12665,720,1416,876,153900,0.10256863572593615,0.17420300635662808,-0.018738451136046906,-0.02969385467345246,-0.0375242270384821
846,NULL,16647,611,1701,1390,171000,1,0.09733417701953359,0.03495408842687698,0.054430531578593365,-0.013777525191516399
848,36,15523,338,864,864,133500,-0.11660944646584467,-0.09519050563208842,-0.1227324225000258,-0.031657848126807615,-0.06585362573310785
854,NULL,12095,645,1445,1127,158000,1,0.12131161002376491,-0.013274999741924828,0.011386341725892877,-0.0318305733792681
856,NULL,6897,260,1040,1040,127000,1,-0.15019755781826613,-0.08957492438397456,-0.002852610810932,-0.0748801498269837
860,NULL,11029,619,2654,1054,250000,1,0.10297592596170567,0.21449440493026808,-0.0005612851153509854,0.09592945994943625
866,NULL,8750,902,1002,1002,148500,1,0.30255279479104275,-0.09673392965903108,-0.009071923413223326,-0.04502318551647127
867,67,10656,870,1646,1638,248900,-0.010445062904200837,0.2799857990223545,0.024592370265610966,0.09501972961459991,0.09440189433354956
879,88,11782,576,1155,1109,148000,0.06147274531497725,0.07265152539753077,-0.06790951368314563,0.008440351545860144,-0.04571753352369248
880,NULL,7000,336,864,864,136500,1,-0.09660094286763143,-0.1227324225000258,-0.031657848126807615,-0.06168753768978053
882,44,13758,400,1717,1156,187500,-0.08921218619187207,-0.05146695133025485,0.03796840643742709,0.016132659238167837,0.009135959046783836
883,NULL,9636,389,1593,808,178000,1,-0.059224356125741444,0.014607441855663717,-0.040823150909131675,-0.0040566530904193295
886,50,5119,506,1709,1698,328900,-0.06866424098639262,0.023286222153525125,0.03646124743215204,0.10483969688137569,0.20549757548894465
888,59,16466,300,1393,816,135500,-0.03784232317817344,-0.12198881310740577,-0.023071533276212697,-0.03951382194022823,-0.06307623370422297
899,100,12919,820,2364,2330,611657,0.10256863572593615,0.244724868133779,0.1598598909890473,0.20827668542474723,0.5981610944446453
901,NULL,7340,684,858,858,110000,1,0.14881513611685376,-0.1238627917539821,-0.03263984485348519,-0.09848798207250516
902,64,8712,756,1306,992,153000,-0.020719035506940563,0.19959087659640243,-0.03946188745857893,-0.010708584624352622,-0.03877405345148029
336,NULL,164660,529,1786,1499,228950,1,0.03950625036226984,0.050967652857924456,0.0722701387799027,0.06669740884542291
904,50,14859,690,1670,1670,240000,-0.06866424098639262,0.1530464478234828,0.029113847281436137,0.10025704549021366,0.08204249980501187
905,NULL,6173,288,902,876,125500,1,-0.13045143652066388,-0.11557341722496929,-0.02969385467345246,-0.07696319384864736
907,116,13501,865,1636,1623,255000,0.15736315627388137,0.2764597059334969,0.022708421509017147,0.09256473779790597,0.10287294002164844
908,86,11500,180,2057,1017,250000,0.0546234302464841,-0.20661504723998686,0.102022664161617,-0.006616931596529382,0.09592945994943625
919,103,13125,833,2127,1104,238000,0.11284260832867588,0.25389271016480863,0.11521030545777373,0.007622020940295496,0.07926510777612698
920,87,11029,601,1414,1184,176500,0.05804808778073067,0.0902819908418185,-0.019115240887365673,0.020715310629329867,-0.006139697112082987
921,70,8462,471,1721,928,201000,-0.0001710903014611113,-0.001396429468477694,0.038721985940064624,-0.021183216375580117,0.02788335524175676
926,NULL,15611,540,1126,1126,175000,1,0.04726365515775644,-0.0733729650772677,0.011222675604779948,-0.008222741133746644
930,NULL,13006,642,2236,964,222000,1,0.11919595417045037,0.13574534690464637,-0.015291236015514652,0.057045971545047966
931,73,8925,610,1466,1466,201000,0.010102882301278615,0.09662895840176208,-0.009318707353077804,0.06686915678317602,0.02788335524175676
933,84,11670,788,1905,1905,320000,0.04777411517799094,0.22215787236509071,0.07338664306139092,0.13871858395175213,0.19313818096040694
936,52,5825,528,747,600,79900,-0.061814925917899465,0.03880103174449833,-0.1447746229521735,-0.07486570410062103,-0.14028773210722256
941,55,12640,574,1728,1728,150900,-0.05154095331515974,0.07124108816198775,0.040040750069680296,0.10974968051476358,-0.04169031508180941
942,NULL,8755,390,2060,992,214000,1,-0.058519137507969936,0.10258784878859514,-0.010708584624352622,0.04593640342950846
943,42,7711,0,1440,1440,150000,-0.09606150126036522,-0.33355439843885853,-0.014216974120221737,0.06261383763423985,-0.042940141494807606
314,150,215245,513,2036,2136,375000,0.2738015124382649,0.028222752477925692,0.09806637177276997,0.17652545792883886,0.2695164617547411
945,NULL,14375,525,1344,819,137500,1,0.0366853758911838,-0.03230288218352242,-0.039022823576889444,-0.06029884167533809
949,65,14006,474,1776,936,192500,-0.017294377972693988,0.0007192263848368336,0.04908370410133064,-0.01987388740667668,0.01607943911899603
955,35,9400,0,980,945,127500,-0.12003410400009125,-0.33355439843885853,-0.10087861692353749,-0.018400892316660315,-0.07418580181976248
956,82,7136,492,1958,979,145000,0.04092480010949779,0.013413161504723999,0.08337157147133817,-0.012836244198820707,-0.0498836215670198
319,90,9900,656,2646,1347,260000,0.0683220603834704,0.1290690148192515,0.21298724592499302,0.04739288837073739,0.10981642009386063
961,50,7207,0,858,858,116500,-0.06866424098639262,-0.33355439843885853,-0.1238627917539821,-0.03263984485348519,-0.0894614579786293
962,NULL,12227,619,2872,1330,272000,1,0.10297592596170567,0.25556448782401336,0.04461056431181759,0.1264807722671699
964,122,11923,702,1800,1800,239000,0.17791110147936082,0.16150907123674094,0.05360518111715581,0.12153364123489452,0.08065380379056943
967,130,9600,256,1308,728,160000,0.20530836175333342,-0.15301843228935216,-0.03908509770726017,-0.05391644059816604,-0.029053181350383223
968,NULL,7390,260,1098,1098,135000,1,-0.15019755781826613,-0.07864802159573041,0.006640024213617918,-0.06377058171144419
975,60,11414,532,2019,728,167500,-0.03441766564392686,0.04162190621558436,0.09486365888656048,-0.05391644059816604,-0.018637961242064936
977,51,5900,0,869,440,85500,-0.06523958345214605,-0.33355439843885853,-0.1217904481217289,-0.10105228347868978,-0.1325110344263449
978,35,4274,569,1241,1241,199900,-0.12003410400009125,0.06771499507313021,-0.05170755437643877,0.030044279532766855,0.026355789625870076
981,NULL,12122,588,999,944,178400,1,0.08111414881078888,-0.09729911428600922,-0.018564558437773243,-0.003501174684642354
982,98,12203,676,2612,1225,336000,0.095719320657443,0.1431733871746817,0.20658182015257404,0.02742562159495998,0.21535731719148596
988,83,10159,606,1940,1930,395192,0.044349457643744365,0.09380808393067605,0.07998046370946929,0.14281023697957537,0.2975570116783628
989,NULL,12046,551,2030,848,195000,1,0.05502105995324304,0.09693600251881368,-0.034276506064614486,0.019551179155102127
997,NULL,10659,368,1050,1050,136500,1,-0.07403394709894313,-0.08769097562738075,-0.0012159495998027038,-0.06168753768978053
998,NULL,11717,615,1442,1442,185000,1,0.10015505149061962,-0.013840184368902974,0.06294116987646571,0.005664219010677741
1003,75,11957,824,1574,1574,232000,0.016952197369771764,0.24754574260486503,0.011027939218135458,0.08454509786337241,0.07093293168947236
1004,NULL,11500,528,1680,1680,136905,1,0.03880103174449833,0.03099779603802996,0.10189370670134296,-0.06112511580393134
1009,43,12118,550,1710,1710,240000,-0.09263684372611865,0.05431584133547153,0.03664964230781142,0.10680369033473085,0.08204249980501187
1018,NULL,5814,565,1360,1220,187500,1,0.06489412060204416,-0.029288564172972303,0.026607290989395332,0.009135959046783836
352,NULL,5271,445,1453,1453,190000,1,-0.019732113530536933,-0.01176784073664977,0.06474149720870793,0.012607699082889933
376,NULL,10020,0,904,683,61000,1,-0.33355439843885853,-0.11519662747365053,-0.061281416048247876,-0.16653408678018464
1019,NULL,10784,402,1472,384,160000,1,-0.050056514094711825,-0.008188338099121513,-0.11021758626101383,-0.029053181350383223
1025,NULL,15498,665,2898,1565,287000,1,0.13541598237919508,0.2604627545911573,0.08307210277335605,0.14731121248380646
1028,71,9520,800,1646,1638,293077,0.003253567232785464,0.2306204957783488,0.024592370265610966,0.09501972961459991,0.15575031816357318
1033,NULL,14541,796,2520,1338,310000,1,0.22779962130726278,0.1892494915919109,0.045919893280721026,0.17925122081598255
1036,NULL,11500,290,845,0,84000,1,-0.12904099928512086,-0.12631192513755407,-0.1730653767683788,-0.13459407844800855
1037,89,12898,912,1620,1620,315500,0.06489740284922382,0.3096049809687578,0.019694103498467033,0.09207373943456718,0.18688904889541597
1043,34,5381,624,1306,1306,196000,-0.12345876153433782,0.10650201905056321,-0.03946188745857893,0.04068257740510728,0.020939875169544566
1046,NULL,13680,452,1733,0,139600,1,-0.014795583206136368,0.04098272444797721,-0.1730653767683788,-0.05738258004500897
1047,85,16056,716,2868,1992,556581,0.051198772712237516,0.17138213188554205,0.2548109083213759,0.152957536488577,0.5216772727532135
1051,73,8993,436,1302,1302,176485,0.010102882301278615,-0.026079081090480516,-0.040215466961216466,0.040027912920655564,-0.006160527552299623
1052,103,11175,440,1316,1316,200141,0.11284260832867588,-0.023258206619394477,-0.037577938701985114,0.04231923861623658,0.0266904653653507
1057,43,7052,484,1364,1364,185850,-0.09263684372611865,0.007771412562551925,-0.028534984670334777,0.050175212429657196,0.006844610622953814
1059,96,11308,836,2184,1104,335000,0.08887000558894985,0.25600836601812316,0.12594881337035851,0.007622020940295496,0.21396862117704352
1065,NULL,11000,480,1154,1154,154000,1,0.004950538091465889,-0.06809790855880501,0.015805326995941976,-0.03738535743703785
1067,59,7837,380,1571,799,178000,-0.03784232317817344,-0.06557132368568502,0.010462754591157312,-0.04229614599914804,-0.0040566530904193295
1074,75,7950,440,1426,690,159500,0.016952197369771764,-0.023258206619394477,-0.016854502379453087,-0.060135753200457366,-0.02974752935760444
