"Id","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","lotfrontage_stddev","garagearea_stddev","grlivarea_stddev","totalbsmtsf_stddev","saleprice_stddev"
713,40,4671,472,1228,1228,189000,-1.2374002685751613,-0.0045842600178681555,-0.5470493432266236,0.3888043714886878,0.10169372585728313
715,NULL,13517,475,1479,725,130500,1,0.009447227667849887,-0.06939117002350687,-0.757751122497501,-0.6346879071111249
720,69,9920,300,971,971,128500,-0.04323529339632248,-0.8090562206657026,-1.0361256400919663,-0.19701026460365914,-0.6598633475544893
725,86,13286,768,1698,1698,320000,0.6567924506740312,1.379855858306312,0.3473703436477384,1.4601385308793613,1.75068507489765
727,NULL,21695,540,1680,880,222000,1,0.31346279419174083,0.3131159726610607,-0.404438793336747,0.5170884931727954
731,39,5389,608,1616,1595,236500,-1.278578371167535,0.6315098484013498,0.1913226535973178,1.225356789566086,0.6996104363871871
732,73,9590,438,1146,868,187500,0.12147711697317251,-0.16360778712267263,-0.7030970332770442,-0.4317920059169344,0.08281214552475985
733,75,11404,541,2031,1153,222500,0.20383332215792002,0.3181399567536468,0.9810762069012757,0.21784679286251651,0.5233823532836365
735,NULL,8978,300,948,948,108000,1,-0.8090562206657026,-1.0798951141304989,-0.24943725538235167,-0.9179116120989741
738,72,10463,800,1801,893,239900,0.08029901438079877,1.5295250602873045,0.5433814665159497,-0.3748061463748773,0.7424086851409065
740,65,9313,572,1728,864,190000,-0.20794770376581748,0.46313199617273326,0.4044609619588679,-0.4409097434436635,0.11428144607896533
742,65,6768,288,912,912,142000,-0.20794770376581748,-0.8651821714085748,-1.148403856103854,-0.3314968931229139,-0.4899291245617797
744,70,12886,480,1464,520,175000,-0.0020571908039487318,0.032833040477379956,-0.09793647917907161,-1.2250351707423692,-0.0745343572462675
745,41,5395,462,1337,1337,180000,-1.1962221659827874,-0.0513558856369283,-0.3396200966961864,0.6372627190920568,-0.011595756137856558
746,NULL,8963,831,2715,1142,299800,1,1.674517099706391,2.282742304395028,0.1927730146640114,1.4964131264196696
747,NULL,8795,554,2256,952,236000,1,0.37894307005842504,1.409255844234747,-0.24031951785562253,0.693316576276346
748,65,11700,864,2640,1240,265979,-0.20794770376581748,1.8288634642492894,2.140015758617204,0.4161575840688752,1.0706838408021564
749,59,10593,527,1720,1720,260400,-0.45501631932006,0.2526596808869626,0.38923679707590003,1.5102860872763715,1.0004569496853915
753,79,9236,576,1494,1479,217000,0.368545732527415,0.48184064642035734,-0.04084586086794212,0.9609424012909411,0.4541498920643844
757,68,10769,578,1768,866,212000,-0.08441339598869622,0.49119497154416936,0.4805817863737072,-0.43635087468029893,0.39121129095597346
758,NULL,11616,440,1386,672,158900,1,-0.1542534619988606,-0.24637208678800826,-0.878561144726662,-0.2771966528153507
250,NULL,159000,389,2144,1444,277000,1,-0.39278875265606733,1.1961175358731968,0.8811621979320611,1.2094131053653157
760,65,12257,752,2531,1318,290000,-0.20794770376581748,1.3050212573158158,1.9325865120867671,0.5939534658400933,1.3730534682471842
427,NULL,12800,569,1644,1518,275000,1,0.4491005084870152,0.24460723068770532,1.04984034217655,1.1842376649219513
272,73,39104,439,1363,1385,241500,0.12147711697317251,-0.15893062456076662,-0.29014156082654086,0.7466755694128063,0.762549037495598
765,30,9549,481,1494,1494,270000,-1.6491812944988986,0.037510203039285976,-0.04084586086794212,0.9951339170161753,1.1212990638135405
766,75,14587,592,1506,1498,264132,0.20383332215792002,0.5566752474108535,-0.018009613543490323,1.0042516545429043,1.0474343215527093
768,75,12508,423,1750,983,160000,0.20383332215792002,-0.23376522555126286,0.4463274153870295,-0.16965705202347173,-0.26335016057150035
771,NULL,7252,576,858,858,134900,1,0.48184064642035734,-1.2511669690638871,-0.4545863497337572,-0.5793019381357233
777,86,11210,865,1614,1614,221500,0.6567924506740312,1.8335406268111956,0.18751661237657583,1.2686660428180494,0.5107946330619543
778,100,13350,440,894,864,142500,1.2332858869672636,-0.1542534619988606,-1.182658227090532,-0.4409097434436635,-0.48363526445093863
784,NULL,9101,602,1110,1097,165500,1,0.6034468730299137,-0.7716057752503995,0.09019846748830862,-0.1941176993522483
788,76,10142,618,2084,956,233000,0.24501142475029375,0.67828147402041,1.0819362992509378,-0.2312017803288934,0.6555534156112994
790,NULL,12205,444,2087,832,187500,1,-0.13554481175123656,1.0876453610820507,-0.5138516436574966,0.08281214552475985
792,NULL,11333,539,1062,1029,146800,1,0.3087856316298348,-0.8629507645482067,-0.06480307046608669,-0.4295080674977052
793,92,9920,455,2013,1117,269790,0.9038610662282738,-0.08409602357027039,0.946821835914598,0.1357871551219543,1.1186556425669871
268,60,8400,240,2192,720,179500,-0.4138382167276862,-1.0896859743800635,1.287462525171004,-0.7691482944059124,-0.017889616248697653
795,NULL,10832,409,1895,712,194500,1,-0.29924550141794704,0.722265403890822,-0.7873837694593707,0.17092618707653517
806,91,12274,554,1428,1417,227680,0.8626829636359,0.37894307005842504,-0.166445221152427,0.8196174696266395,0.5885867440319502
817,NULL,11425,275,1008,1008,137000,1,-0.925985284713353,-0.9657138775082398,-0.11267119248141465,-0.5528677256701907
818,NULL,13265,857,1689,1568,271000,1,1.7961233263159473,0.33024315815439953,1.1638120612606644,1.1338867840352227
820,44,6371,484,1358,1358,224000,-1.0726878582056663,0.051541690725004016,-0.2996566638783958,0.6851308411073848,0.5422639336161598
821,72,7226,595,1640,798,183000,0.08029901438079877,0.5707067350965715,0.2369951482462214,-0.5913524126346943,0.02616740452719001
823,NULL,12394,433,1733,847,225000,1,-0.18699359993220271,0.4139760650107228,-0.47966012793226237,0.554851653837842
828,65,8529,527,1434,1454,189000,-0.20794770376581748,0.2526596808869626,-0.1550270974902011,0.903956541748884,0.10169372585728313
831,80,11900,458,1392,1392,166000,0.40972383511978877,-0.07006453588455236,-0.23495396312578237,0.7626316100845824,-0.1878238392414072
833,44,9548,613,1829,941,237000,-1.0726878582056663,0.6548956612108798,0.5966660436063371,-0.26539329605412765,0.7059042964980282
841,NULL,12155,400,1482,672,140000,1,-0.3413399644751012,-0.06368210819239391,-0.878561144726662,-0.5151045650051441
845,100,12665,720,1416,876,153900,1.2332858869672636,1.1553520553348233,-0.1892814684768788,-0.4135565308634761,-0.34013525392376165
846,NULL,16647,611,1701,1390,171000,1,0.6455413360870679,0.35307940547885136,0.7580727413212178,-0.12488523813299625
848,36,15523,338,864,864,133500,-1.4021126789446563,-0.6313240433132741,-1.2397488454016614,-0.4409097434436635,-0.5969247464460783
854,NULL,12095,645,1445,1127,158000,1,0.8045648631918723,-0.13409387077612028,0.15858149893877713,-0.2885256010148647
856,NULL,6897,260,1040,1040,127000,1,-0.9961427231419432,-0.9048172179763684,-0.03972929226758156,-0.6787449278870126
860,NULL,11029,619,2654,1054,250000,1,0.6829586365823159,2.166658047162398,-0.007817210924029585,0.8695446593798967
866,NULL,8750,902,1002,1002,148500,1,2.006595641601718,-0.9771320011704657,-0.12634779877150834,-0.4081089431208455
867,67,10656,870,1646,1638,248900,-0.12559149858106997,1.8569264396207255,0.24841327190844728,1.3233724679784242,0.8556981671360462
879,88,11782,576,1155,1109,148000,0.7391486558587788,0.48184064642035734,-0.6859698477837053,0.11755168006849602,-0.4144028032316866
880,NULL,7000,336,864,864,136500,1,-0.6406783684370861,-1.2397488454016614,-0.4409097434436635,-0.5591615857810317
882,44,13758,400,1717,1156,187500,-1.0726878582056663,-0.3413399644751012,0.38352773524478706,0.22468509600756337,0.08281214552475985
883,NULL,9636,389,1593,808,178000,1,-0.39278875265606733,0.1475531795587852,-0.5685580688178714,-0.03677119658122093
886,50,5119,506,1709,1698,328900,-0.8256192426514237,0.15443926708693634,0.3683035703618192,1.4601385308793613,1.8627157848706213
888,59,16466,300,1393,816,135500,-0.45501631932006,-0.8090562206657026,-0.2330509425154114,-0.5503225937644132,-0.5717493060027139
899,100,12919,820,2364,2330,611657,1.2332858869672636,1.6230683115254247,1.614782070154813,2.9007410601025647,5.4219817915928115
901,NULL,7340,684,858,858,110000,1,0.9869742031062069,-1.2511669690638871,-0.4545863497337572,-0.8927361716556097
902,64,8712,756,1306,992,153000,-0.24912580635819123,1.32372990756344,-0.3986137356176869,-0.1491421425883312,-0.35146420212327567
336,NULL,164660,529,1786,1499,228950,1,0.2620140060107747,0.5148361573603849,1.0065310889245866,0.6045731487134866
904,50,14859,690,1670,1670,240000,-0.8256192426514237,1.015037178477643,0.29408576655735086,1.3963143681922574,0.7436674571630747
905,NULL,6173,288,902,876,125500,1,-0.8651821714085748,-1.167434062207564,-0.4135565308634761,-0.6976265082195359
907,116,13501,865,1636,1623,255000,1.8921355284452437,1.8335406268111956,0.22938306580473747,1.2891809522531898,0.9324832604883075
908,86,11500,180,2057,1017,250000,0.6567924506740312,-1.3703157280944243,1.0305547427709214,-0.09215628304627409,0.8695446593798967
919,103,13125,833,2127,1104,238000,1.356820194744385,1.683871424830203,1.1637661854968901,0.1061545081600846,0.7184920167197104
920,87,11029,601,1414,1184,176500,0.697970553266405,0.5987697104680076,-0.19308750969762076,0.2885092586946673,-0.05565277691374422
921,70,8462,471,1721,928,201000,-0.0020571908039487318,-0.00926142257977417,0.391139817686271,-0.2950259430159973,0.2527463685174694
926,NULL,15611,540,1126,1126,175000,1,0.31346279419174083,-0.7411574454844638,0.15630206455709486,-0.0745343572462675
930,NULL,13006,642,2236,964,222000,1,0.7905333755061543,1.3711954320273272,-0.21296630527543514,0.5170884931727954
931,73,8925,610,1466,1466,201000,0.12147711697317251,0.6408641735251618,-0.09413043795832964,0.9313097543290714,0.2527463685174694
933,84,11670,788,1905,1905,320000,0.5744362454892837,1.4733991095444323,0.7412956099945318,1.931981447887594,1.75068507489765
936,52,5825,528,747,600,79900,-0.7432630374666762,0.25733684344886865,-1.4624022568150663,-1.0426804202077864,-1.2716265503282436
941,55,12640,574,1728,1728,150900,-0.619728729689555,0.4724863212965453,0.4044609619588679,1.5285215623298296,-0.37789841458880824
942,NULL,8755,390,2060,992,214000,1,-0.38811159009416135,1.0362638046020343,-0.1491421425883312,0.41638673139933785
943,42,7711,0,1440,1440,150000,-1.1550440633904138,-2.212204989237507,-0.1436089738279752,0.872044460405332,-0.3892273627883222
314,150,215245,513,2036,2136,375000,3.292191016585951,0.18717940502027844,0.9905913099531306,2.4585307900562015,2.44300968709017
945,NULL,14375,525,1344,819,137500,1,0.2433053557631506,-0.32629895242358953,-0.5434842906193663,-0.5465738655593496
949,65,14006,474,1776,936,192500,-0.20794770376581748,0.004770065105943873,0.49580595125667504,-0.2767904679625391,0.1457507466331708
955,35,9400,0,980,945,127500,-1.44329078153703,-2.212204989237507,-1.0189984545986273,-0.25627555852739853,-0.6724510677761715
956,82,7136,492,1958,979,145000,0.4920800403045363,0.08895899122025212,0.8421557023441939,-0.17877478955020087,-0.45216596389673314
319,90,9900,656,2646,1347,260000,0.8215048610435263,0.8560136513728385,2.1514338822794303,0.6600570629088796,0.9954218615967185
961,50,7207,0,858,858,116500,-0.8256192426514237,-2.212204989237507,-1.2511669690638871,-0.4545863497337572,-0.8109159902146755
962,NULL,12227,619,2872,1330,272000,1,0.6829586365823159,2.5815165402232725,0.6213066784202808,1.146474504256905
964,122,11923,702,1800,1800,239000,2.139204143999486,1.071163129220515,0.5414784459055787,1.692640837810954,0.7310797369413926
967,130,9600,256,1308,728,160000,2.468628964738476,-1.0148513733895672,-0.39480769439694496,-0.7509128193524541,-0.26335016057150035
968,NULL,7390,260,1098,1098,135000,1,-0.9961427231419432,-0.7944420225748513,0.0924779018699909,-0.578043166113555
975,60,11414,532,2019,728,167500,-0.4138382167276862,0.2760454936964927,0.958239959576824,-0.7509128193524541,-0.16894225890888392
977,51,5900,0,869,440,85500,-0.78444114005905,-2.212204989237507,-1.2302337423498064,-1.4073899212769518,-1.2011353170868233
978,35,4274,569,1241,1241,199900,-1.44329078153703,0.4491005084870152,-0.5223100752918008,0.4184370184505575,0.238899876273619
981,NULL,12122,588,999,944,178400,1,0.5379665971632295,-0.9828410630015787,-0.2585549929090808,-0.03173610849254806
982,98,12203,676,2612,1225,336000,1.150929681782516,0.9495569026109587,2.0867311815268166,0.38196606834364094,1.9520885984445648
988,83,10159,606,1940,1930,395192,0.53325814289691,0.6221555232775378,0.8079013313575163,1.988967307429651,2.697180933806377
989,NULL,12046,551,2030,848,195000,1,0.364911582372707,0.9791731862909048,-0.47738069355058005,0.17722004718737627
997,NULL,10659,368,1050,1050,136500,1,-0.49100916645609366,-0.8857870118726585,-0.01693494845075872,-0.5591615857810317
998,NULL,11717,615,1442,1442,185000,1,0.6642499863346919,-0.13980293260723323,0.8766033291686965,0.051342844970554385
1003,75,11957,824,1574,1574,232000,0.20383332215792002,1.6417769617730489,0.11139578796173652,1.177488667550758,0.6429656953896172
1004,NULL,11500,528,1680,1680,136905,1,0.25733684344886865,0.3131159726610607,1.4191087120090802,-0.5540635590912505
1009,43,12118,550,1710,1710,240000,-1.11386596079804,0.36023441981080095,0.37020659097219016,1.4874917434595487,0.7436674571630747
1018,NULL,5814,565,1360,1220,187500,1,0.4303918582393912,-0.29585062265765383,0.37056889643522956,0.08281214552475985
352,NULL,5271,445,1453,1453,190000,1,-0.13086764918933055,-0.11886970589315242,0.9016771073672016,0.11428144607896533
376,NULL,10020,0,904,683,61000,1,-2.212204989237507,-1.163628020986822,-0.8534873665281569,-1.509534462518037
1019,NULL,10784,402,1472,384,160000,1,-0.33198563935128916,-0.08271231429610375,-1.5350382466511598,-0.26335016057150035
1025,NULL,15498,665,2898,1565,287000,1,0.8981081144299926,2.6309950760929177,1.1569737581156174,1.3352903075821376
1028,71,9520,800,1646,1638,293077,0.039120911788425014,1.5295250602873045,0.24841327190844728,1.3233724679784242,1.4117858833693002
1033,NULL,14541,796,2520,1338,310000,1,1.5108164100396806,1.9116532853726862,0.639542153473739,1.624807872680828
1036,NULL,11500,290,845,0,84000,1,-0.8558278462847627,-1.27590623699871,-2.410341049217157,-1.2200168974193466
1037,89,12898,912,1620,1620,315500,0.7803267584511525,2.053367267220778,0.19893473603880174,1.282342649108143,1.69404033390008
1043,34,5381,624,1306,1306,196000,-1.4844688841294038,0.706344449391846,-0.3986137356176869,0.5666002532599059,0.18980776740905847
1046,NULL,13680,452,1733,0,139600,1,-0.09812751125598844,0.4139760650107228,-2.410341049217157,-0.5201396530938169
1047,85,16056,716,2868,1992,556581,0.6156143480816575,1.1366434050871994,2.5739044577817882,2.1302922390939525,4.728700512663443
1051,73,8993,436,1302,1302,176485,0.12147711697317251,-0.17296211224648467,-0.40622581805917085,0.5574825157331769,-0.05584159271706945
1052,103,11175,440,1316,1316,200141,1.356820194744385,-0.1542534619988606,-0.37958352951397706,0.5893945970767288,0.2419335168470444
1057,43,7052,484,1364,1364,185850,-1.11386596079804,0.051541690725004016,-0.2882385402161699,0.6988074473974785,0.06204240715898424
1059,96,11308,836,2184,1104,335000,1.0685734765977688,1.697902912515921,1.272238360288036,0.1061545081600846,1.9395008782228826
1065,NULL,11000,480,1154,1154,154000,1,0.032833040477379956,-0.6878728683940764,0.2201262272441988,-0.3388764819015935
1067,59,7837,380,1571,799,178000,-0.45501631932006,-0.43488321571322147,0.10568672613062356,-0.589072978253012,-0.03677119658122093
1074,75,7950,440,1426,690,159500,0.20383332215792002,-0.1542534619988606,-0.17025126237316895,-0.8375313258563809,-0.26964402068234145
1078,NULL,15870,299,1096,1096,138800,1,-0.8137333832276086,-0.7982480637955933,0.08791903310662634,-0.5302098292711627
1090,37,3316,550,1247,1247,197000,-1.3609345763522824,0.36023441981080095,-0.5108919516295749,0.4321136247406512,0.20239548763074064
1096,78,9317,440,1314,1314,176432,0.32736762993504126,-0.1542534619988606,-0.383389570734719,0.5848357283133642,-0.0565087418888186
1100,82,11880,478,1601,1271,157000,0.4920800403045363,0.02347871535356793,0.16277734444175304,0.486820049901026,-0.3011133212365469
1102,61,9758,280,950,950,119500,-0.37266011413531247,-0.902599471903823,-1.0760890729097567,-0.24487838661898712,-0.7731528295496289
1106,98,12256,712,2622,1463,325000,1.150929681782516,1.1179347548395753,2.1057613876305266,0.9244714511840245,1.813623676006061
1107,114,10357,719,1442,910,179900,1.8097793232604962,1.1506748927729173,-0.13980293260723323,-0.33605576188627845,-0.012854528160024777
1110,107,11362,862,1836,1836,280000,1.52153260511388,1.8195091391254774,0.609987187878934,1.7747004755515163,1.2471762660303622
1113,73,7100,308,816,816,129900,0.12147711697317251,-0.7716389201704545,-1.3310938346994685,-0.5503225937644132,-0.6422405392441342
1118,57,9764,450,894,894,130000,-0.5373725245048074,-0.10748183637980047,-1.182658227090532,-0.372526711993195,-0.640981767221966
1123,NULL,8926,288,960,672,112000,1,-0.8651821714085748,-1.057058866806047,-0.878561144726662,-0.8675607312122454
1125,NULL,9125,392,1482,384,163900,1,-0.3787572649703493,-0.06368210819239391,-1.5350382466511598,-0.2142580517069398
1129,59,11796,434,1959,847,215000,-0.45501631932006,-0.1823164373702967,0.844058722954565,-0.47966012793226237,0.42897445162102005
